EDAD;UNIVERSIDAD;CARRERA;GRADO_ACADEMICO;PROB_GRADUACION
39;Universidad de Costa Rica;Enfermería en Salud Mental y Psiquiatría;MAESTRÍA;0.98
35;Universidad de Costa Rica;Enfermería en Salud Mental y Psiquiatría;MAESTRÍA;0.9833333333333334
36;Universidad de Costa Rica;Enfermería en Salud Mental y Psiquiatría;MAESTRÍA;0.97
33;Universidad de Costa Rica;Enfermería en Salud Mental y Psiquiatría;MAESTRÍA;1.0
37;Universidad de Costa Rica;Enfermería en Salud Mental y Psiquiatría;MAESTRÍA;0.96
40;Universidad de Costa Rica;Gestión Integral del Recurso Hídrico;MAESTRÍA;0.83
43;Universidad de Costa Rica;Biología;MAESTRÍA;0.8591666666666667
36;Universidad de Costa Rica;Comunicación énfasis Diseño del Lenguaje Audiovisual y Multimedia;MAESTRÍA;0.9075
45;Universidad de Costa Rica;Comunicación énfasis Diseño del Lenguaje Audiovisual y Multimedia;MAESTRÍA;0.75
51;Universidad de Costa Rica;Comunicación énfasis Diseño del Lenguaje Audiovisual y Multimedia;MAESTRÍA;0.9066666666666667
30;Universidad de Costa Rica;Arquitectura y Construcción;MAESTRÍA;1.0
44;Universidad de Costa Rica;Computación e Informática;DOCTORADO;0.73
37;Universidad de Costa Rica;Ciencias del Movimiento Humano;MAESTRÍA;0.83
32;Universidad de Costa Rica;Bioinformática y Biología de Sistemas;MAESTRÍA;0.88
46;Universidad de Costa Rica;Estudios de la Sociedad y la Cultura;DOCTORADO;0.8866666666666667
30;Universidad de Costa Rica;Estudios de la Sociedad y la Cultura;DOCTORADO;0.2711926406926407
23;Universidad de Costa Rica;Ciencias Agrícolas y Recursos Naturales énfasis Biotecnología;MAESTRÍA;0.08
26;Universidad de Costa Rica;Ciencias Agrícolas y Recursos Naturales énfasis Biotecnología;MAESTRÍA;0.7
42;Universidad de Costa Rica;Administración Educativa;MAESTRÍA;0.78
43;Universidad de Costa Rica;Administración Educativa;MAESTRÍA;0.87
33;Universidad de Costa Rica;Administración Educativa;MAESTRÍA;0.9916666666666667
35;Universidad de Costa Rica;Estudios Interdisciplinarios sobre Discapacidad;MAESTRÍA;0.88
29;Universidad de Costa Rica;Estudios Interdisciplinarios sobre Discapacidad;MAESTRÍA;1.0
37;Universidad de Costa Rica;Filosofía;DOCTORADO;0.69
47;Universidad de Costa Rica;Gerencia Agroempresarial;MAESTRÍA;0.74
45;Universidad de Costa Rica;Geriatría y Gerontología;ESPECIALIDAD PROFESIONAL;0.5112777777777778
23;Universidad de Costa Rica;Sociología;MAESTRÍA;0.03
29;Universidad de Costa Rica;Sociología;MAESTRÍA;0.97
31;Universidad de Costa Rica;Sociología;MAESTRÍA;0.99
33;Universidad de Costa Rica;Ciencias Agrícolas y Recursos Naturales énfasis Nutrición Animal;MAESTRÍA;0.94
34;Universidad de Costa Rica;Ciencias Agrícolas y Recursos Naturales énfasis Suelos;MAESTRÍA;0.9643333333333334
37;Universidad de Costa Rica;Ingeniería Mecánica;MAESTRÍA;0.81
28;Universidad de Costa Rica;Ciencias Morfológicas;MAESTRÍA;0.98
44;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.85
32;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.9808333333333334
49;Universidad de Costa Rica;Ciencias Sociales sobre América Central;DOCTORADO;0.7230000000000001
39;Universidad de Costa Rica;Ciencias Sociales sobre América Central;DOCTORADO;0.6201666666666666
32;Universidad de Costa Rica;Ingeniería;DOCTORADO;0.6565021615014212
30;Universidad de Costa Rica;Medicina Legal;ESPECIALIDAD PROFESIONAL;0.996
29;Universidad de Costa Rica;Medicina Legal;ESPECIALIDAD PROFESIONAL;0.7966666666666667
25;Universidad de Costa Rica;Arquitectura Tropical;MAESTRÍA;0.99
27;Universidad de Costa Rica;Arquitectura Tropical;MAESTRÍA;0.99
52;Universidad de Costa Rica;Ciencias Políticas;MAESTRÍA;0.92
38;Universidad de Costa Rica;Ciencias Políticas;MAESTRÍA;0.98
27;Universidad de Costa Rica;Ciencias Políticas;MAESTRÍA;1.0
37;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.91
38;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.8746666666666667
35;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.8866666666666666
41;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.8175
54;Universidad de Costa Rica;Español como Segunda Lengua;MAESTRÍA;0.93
31;Universidad de Costa Rica;Ingeniería Eléctrica;MAESTRÍA;1.0
23;Universidad de Costa Rica;Literatura Inglesa;MAESTRÍA;0.09
24;Universidad de Costa Rica;Literatura Inglesa;MAESTRÍA;0.39
29;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.9026470588235295
30;Universidad de Costa Rica;Gerencia Agroempresarial;MAESTRÍA;1.0
27;Universidad de Costa Rica;Medicina Física y Rehabilitación;ESPECIALIDAD PROFESIONAL;0.715
27;Universidad de Costa Rica;Urología;ESPECIALIDAD PROFESIONAL;0.71
38;Universidad de Costa Rica;Infectología;ESPECIALIDAD PROFESIONAL;0.84
32;Universidad de Costa Rica;Vascular Periférico;ESPECIALIDAD PROFESIONAL;0.8755000000000002
27;Universidad de Costa Rica;Gastroenterología y Endoscopía Diagnóstica;ESPECIALIDAD PROFESIONAL;0.71
37;Universidad de Costa Rica;Cirugía General;ESPECIALIDAD PROFESIONAL;0.57
32;Universidad de Costa Rica;Ciencias Cognoscitivas;MAESTRÍA;0.96
39;Universidad de Costa Rica;Derecho Público;MAESTRÍA;0.9211190476190475
58;Universidad de Costa Rica;Derecho Público;MAESTRÍA;0.9
30;Universidad de Costa Rica;Gestión del Riesgo en Desastres y Atención de Emergencias;MAESTRÍA;0.99
24;Universidad de Costa Rica;Gestión del Riesgo en Desastres y Atención de Emergencias;MAESTRÍA;0.32
50;Universidad de Costa Rica;Gestión del Riesgo en Desastres y Atención de Emergencias;MAESTRÍA;0.91
19;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior énfasis Comercio Internacional;LICENCIATURA;0.25
42;Universidad de Costa Rica;Gestión Cultural;BACHILLERATO;1.0
19;Universidad de Costa Rica;Ciencias del Movimiento Humano;LICENCIATURA;0.25
52;Universidad de Costa Rica;Economía;BACHILLERATO;1.0
44;Universidad de Costa Rica;Salud Ambiental;LICENCIATURA;0.99
18;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior énfasis Comercio Internacional;LICENCIATURA;0.25
39;Universidad de Costa Rica;Enseñanza de los Estudios Sociales y la Educación Cívica;BACHILLERATO;1.0
40;Universidad de Costa Rica;Educación Primaria;LICENCIATURA;0.86
46;Universidad de Costa Rica;Inglés;BACHILLERATO;0.97
36;Universidad de Costa Rica;Ingeniería Mecánica;LICENCIATURA;0.9566666666666667
49;Universidad de Costa Rica;Enseñanza de la Matemática;LICENCIATURA;0.77
36;Universidad de Costa Rica;Ciencias de la Educación Inicial;BACHILLERATO;1.0
28;Universidad de Costa Rica;Medicina Legal;ESPECIALIDAD PROFESIONAL;0.7954047619047618
30;Universidad de Costa Rica;Arquitectura Tropical;MAESTRÍA;0.99
35;Universidad de Costa Rica;Paisajismo y Diseño de Sitio;MAESTRÍA;0.95
32;Universidad de Costa Rica;Ciencias Agrícolas y Recursos Naturales énfasis Nutrición Animal;MAESTRÍA;0.99
28;Universidad de Costa Rica;Computación e Informática;DOCTORADO;0.4415151515151516
26;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.885
39;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.995
49;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.5566666666666666
31;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.9506666666666667
29;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.93
34;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.8591666666666667
33;Universidad de Costa Rica;Estudios de las Mujeres Géneros y Sexualidades;MAESTRÍA;0.98
47;Universidad de Costa Rica;Física Médica;MAESTRÍA;0.91
33;Universidad de Costa Rica;Microbiología;MAESTRÍA;0.94
28;Universidad de Costa Rica;Odontología énfasis Prostodoncia;MAESTRÍA;0.74
31;Universidad de Costa Rica;Odontología énfasis Prostodoncia;MAESTRÍA;0.86
34;Universidad de Costa Rica;Dermatología;ESPECIALIDAD PROFESIONAL;0.778125
36;Universidad de Costa Rica;Oncología Radioterápica;ESPECIALIDAD PROFESIONAL;0.91
22;Universidad de Costa Rica;Biología énfasis Genética y Biología Molecular;MAESTRÍA;0.06
38;Universidad de Costa Rica;Ciencias Agrícolas y Recursos Naturales énfasis Suelos;MAESTRÍA;0.96
37;Universidad de Costa Rica;Computación e Informática;MAESTRÍA;0.765
24;Universidad de Costa Rica;Derecho Notarial y Registral;ESPECIALIDAD PROFESIONAL;0.7042293719211823
41;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.88
25;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.9260606060606059
28;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.99
41;Universidad de Costa Rica;Derecho Público;MAESTRÍA;0.8775
38;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.8666666666666667
25;Universidad de Costa Rica;Derecho Comercial;ESPECIALIDAD PROFESIONAL;0.886060606060606
67;Universidad de Costa Rica;Derecho Notarial y Registral;ESPECIALIDAD PROFESIONAL;0.53
54;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.645
42;Universidad de Costa Rica;Derecho Agrario y Ambiental;ESPECIALIDAD PROFESIONAL;0.8625
23;Universidad de Costa Rica;Enseñanza del Inglés como Lengua Extranjera;MAESTRÍA;0.08
45;Universidad de Costa Rica;Enseñanza del Inglés como Lengua Extranjera;MAESTRÍA;0.73
36;Universidad de Costa Rica;Estudios de las Mujeres Géneros y Sexualidades;MAESTRÍA;0.85
23;Universidad de Costa Rica;Gestión Integrada Áreas Costeras;MAESTRÍA;0.07666666666666667
22;Universidad de Costa Rica;Matemática énfasis Matemática Pura;MAESTRÍA;0.04
27;Universidad de Costa Rica;Microbiología;MAESTRÍA;0.98
25;Universidad de Costa Rica;Cardiología;ESPECIALIDAD PROFESIONAL;0.6874559052059053
26;Universidad de Costa Rica;Anestesiología y Recuperación;ESPECIALIDAD PROFESIONAL;0.7180555555555556
25;Universidad de Costa Rica;Ginecología y Obstetricia;ESPECIALIDAD PROFESIONAL;0.645
27;Universidad de Costa Rica;Cirugía Pediátrica;ESPECIALIDAD PROFESIONAL;0.796923076923077
39;Universidad de Costa Rica;Medicina de Emergencias;ESPECIALIDAD PROFESIONAL;0.94
26;Universidad de Costa Rica;Neurología;ESPECIALIDAD PROFESIONAL;0.748
24;Universidad de Costa Rica;Medicina Extracorpórea;ESPECIALIDAD PROFESIONAL;0.68
26;Universidad de Costa Rica;Medicina de Emergencias;ESPECIALIDAD PROFESIONAL;0.6575
26;Universidad de Costa Rica;Gastroenterología y Endoscopía Diagnóstica;ESPECIALIDAD PROFESIONAL;0.64
25;Universidad de Costa Rica;Neurocirugía;ESPECIALIDAD PROFESIONAL;0.7208369408369408
34;Universidad de Costa Rica;Ingeniería de Alimentos;LICENCIATURA;0.94
17;Universidad de Costa Rica;Educación Matemática;LICENCIATURA;0.25
17;Universidad de Costa Rica;Derecho;LICENCIATURA;0.25
18;Universidad de Costa Rica;Música énfasis Instrumentos de Viento o Percusión;LICENCIATURA;0.25
18;Universidad de Costa Rica;Ciencias del Movimiento Humano;LICENCIATURA;0.25
17;Universidad de Costa Rica;Laboratorista Químico;LICENCIATURA;0.27
45;Universidad de Costa Rica;Agronomía;LICENCIATURA;0.92
17;Universidad de Costa Rica;Antropología;BACHILLERATO;0.45
17;Universidad de Costa Rica;Ingeniería Mecánica;LICENCIATURA;0.24
43;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;LICENCIATURA;0.87
44;Universidad de Costa Rica;Ingeniería Desarrollo Sostenible;LICENCIATURA;0.9383333333333335
17;Universidad de Costa Rica;Trabajo Social;LICENCIATURA;0.23
43;Universidad de Costa Rica;Farmacia;LICENCIATURA;0.93
17;Universidad de Costa Rica;Filología Española;LICENCIATURA;0.25
17;Universidad de Costa Rica;Estadística;BACHILLERATO;0.62
17;Universidad de Costa Rica;Terapia Física;LICENCIATURA;0.23
37;Universidad de Costa Rica;Matemáticas;LICENCIATURA;0.91
18;Universidad de Costa Rica;Música énfasis Instrumentos de Cuerdas;LICENCIATURA;0.25
18;Universidad de Costa Rica;Música énfasis Piano;LICENCIATURA;0.25
17;Universidad de Costa Rica;Arquitectura;LICENCIATURA;0.26
56;Universidad de Costa Rica;Ingeniería Mecánica énfasis Protección contra Incendios;LICENCIATURA;0.76
17;Universidad de Costa Rica;Enseñanza de las Ciencias Naturales;LICENCIATURA;0.25
17;Universidad de Costa Rica;Filología Clásica;LICENCIATURA;0.25
36;Universidad de Costa Rica;Enseñanza de la Filosofía;BACHILLERATO;1.0
17;Universidad de Costa Rica;Enseñanza del Inglés;LICENCIATURA;0.25
40;Universidad de Costa Rica;Enseñanza de las Ciencias Naturales;LICENCIATURA;0.94
41;Universidad de Costa Rica;Sociología;LICENCIATURA;0.97
17;Universidad de Costa Rica;Ciencias Políticas;LICENCIATURA;0.25
19;Universidad de Costa Rica;Música énfasis Piano;LICENCIATURA;0.25
17;Universidad de Costa Rica;Psicología;LICENCIATURA;0.23
16;Universidad de Costa Rica;Dirección de Empresas;LICENCIATURA;0.25
17;Universidad de Costa Rica;Microbiología y Química Clínica;LICENCIATURA;0.28
51;Universidad de Costa Rica;Trabajo Social;LICENCIATURA;0.785
50;Universidad de Costa Rica;Educación Primaria;LICENCIATURA;0.91
17;Universidad de Costa Rica;Ingeniería Agrícola y de Biosistemas;LICENCIATURA;0.25
38;Universidad de Costa Rica;Ciencias de la Educación Primaria énfasis Inglés;BACHILLERATO;1.0
40;Universidad de Costa Rica;Sociología;LICENCIATURA;0.9640000000000001
31;Universidad de Costa Rica;Ingeniería Electromecánica Industrial;LICENCIATURA;1.0
48;Universidad de Costa Rica;Antropología;BACHILLERATO;0.98
43;Universidad de Costa Rica;Ciencias de la Educación Primaria énfasis Inglés;BACHILLERATO;1.0
33;Universidad de Costa Rica;Laboratorista Químico;LICENCIATURA;0.91
45;Universidad de Costa Rica;Sociología;LICENCIATURA;0.82
73;Universidad de Costa Rica;Inglés;BACHILLERATO;0.97
71;Universidad de Costa Rica;Inglés;BACHILLERATO;0.97
70;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;LICENCIATURA;0.72
74;Universidad de Costa Rica;Administración Pública;LICENCIATURA;0.84
69;Universidad de Costa Rica;Psicología;LICENCIATURA;0.63
69;Universidad de Costa Rica;Ciencias Políticas;LICENCIATURA;0.76
70;Universidad de Costa Rica;Geología;LICENCIATURA;0.64
69;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;LICENCIATURA;0.71
69;Universidad de Costa Rica;Biología;MAESTRÍA;0.81
69;Universidad de Costa Rica;Filología Española;LICENCIATURA;0.65
67;Universidad de Costa Rica;Filosofía;LICENCIATURA;0.66
73;Universidad de Costa Rica;Filosofía;MAESTRÍA;0.89
72;Universidad de Costa Rica;Filosofía;LICENCIATURA;0.65
67;Universidad de Costa Rica;Evaluación de Programas y Proyectos de Desarrollo;MAESTRÍA;0.85
67;Universidad de Costa Rica;Enseñanza de la Matemática;LICENCIATURA;0.65
68;Universidad de Costa Rica;Enseñanza de los Estudios Sociales y la Educación Cívica;LICENCIATURA;0.66
66;Universidad de Costa Rica;Psicología;LICENCIATURA;0.69
67;Universidad de Costa Rica;Dirección de Empresas;LICENCIATURA;0.71
66;Universidad de Costa Rica;Ciencias Políticas;LICENCIATURA;0.83
66;Universidad de Costa Rica;Derecho;LICENCIATURA;0.77
75;Universidad de Costa Rica;Historia;LICENCIATURA;0.8320000000000001
67;Universidad de Costa Rica;Antropología varios énfasis;LICENCIATURA;0.68
73;Universidad de Costa Rica;Derecho;LICENCIATURA;0.7
65;Universidad de Costa Rica;Ciencias Políticas;MAESTRÍA;0.83
65;Universidad de Costa Rica;Ingeniería Civil;LICENCIATURA;0.722
65;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;LICENCIATURA;0.76
64;Universidad de Costa Rica;Derecho;LICENCIATURA;0.79
65;Universidad de Costa Rica;Antropología;BACHILLERATO;0.98
66;Universidad de Costa Rica;Artes Plásticas énfasis Diseño Gráfico;LICENCIATURA;0.79
64;Universidad de Costa Rica;Inglés;BACHILLERATO;0.99
65;Universidad de Costa Rica;Filosofía;LICENCIATURA;0.69
66;Universidad de Costa Rica;Filología Clásica;LICENCIATURA;0.68
64;Universidad de Costa Rica;Ciencias de la Educación énfasis Administración de la Educación No Formal;LICENCIATURA;0.84
66;Universidad de Costa Rica;Emergencias Médicas;DIPLOMADO;0.57
62;Universidad de Costa Rica;Ciencias Políticas;LICENCIATURA;0.95
63;Universidad de Costa Rica;Ingeniería Civil;LICENCIATURA;0.7920000000000001
64;Universidad de Costa Rica;Gerontología;MAESTRÍA;0.87
63;Universidad de Costa Rica;Sociología;LICENCIATURA;0.8316666666666667
63;Universidad de Costa Rica;Francés;BACHILLERATO;1.0
63;Universidad de Costa Rica;Docencia Universitaria;LICENCIATURA;0.8333333333333335
62;Universidad de Costa Rica;Economía;BACHILLERATO;1.0
62;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;LICENCIATURA;0.89
63;Universidad de Costa Rica;Ingeniería Mecánica;MAESTRÍA;0.83
63;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;LICENCIATURA;0.855
63;Universidad de Costa Rica;Inglés;BACHILLERATO;0.99
62;Universidad de Costa Rica;Derecho Notarial y Registral;ESPECIALIDAD PROFESIONAL;0.731
63;Universidad de Costa Rica;Literatura Latinoamericana;MAESTRÍA;0.87
65;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva;LICENCIATURA;0.83
62;Universidad de Costa Rica;Historia;LICENCIATURA;0.8086666666666668
63;Universidad de Costa Rica;Computación e Informática;MAESTRÍA;0.84
62;Universidad de Costa Rica;Geografía;LICENCIATURA;0.8783333333333333
61;Universidad de Costa Rica;Docencia Universitaria;LICENCIATURA;0.8383333333333333
61;Universidad de Costa Rica;Filología Española;LICENCIATURA;0.8
61;Universidad de Costa Rica;Francés;BACHILLERATO;1.0
61;Universidad de Costa Rica;Gestión Cultural;BACHILLERATO;1.0
60;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva;LICENCIATURA;0.92
61;Universidad de Costa Rica;Sociología;LICENCIATURA;0.69
61;Universidad de Costa Rica;Matemáticas;LICENCIATURA;0.73
60;Universidad de Costa Rica;Derecho;LICENCIATURA;0.84
59;Universidad de Costa Rica;Antropología;BACHILLERATO;0.99
59;Universidad de Costa Rica;Historia;DOCTORADO;0.7133333333333334
62;Universidad de Costa Rica;Administración Pública;LICENCIATURA;0.87
60;Universidad de Costa Rica;Música énfasis Composición;LICENCIATURA;0.79
59;Universidad de Costa Rica;Inglés;BACHILLERATO;1.0
59;Universidad de Costa Rica;Música énfasis Composición;LICENCIATURA;0.79
61;Universidad de Costa Rica;Psicología;LICENCIATURA;0.69
59;Universidad de Costa Rica;Trabajo Social;LICENCIATURA;0.71
60;Universidad de Costa Rica;Ciencias Políticas;LICENCIATURA;0.92
77;Universidad de Costa Rica;Sociología;LICENCIATURA;0.66
60;Universidad de Costa Rica;Filosofía;LICENCIATURA;0.8328333333333333
61;Universidad de Costa Rica;Microbiología y Química Clínica;LICENCIATURA;0.73
58;Universidad de Costa Rica;Artes Dramáticas;LICENCIATURA;0.91
58;Universidad de Costa Rica;Psicología;LICENCIATURA;0.7
58;Universidad de Costa Rica;Métodos Matemáticos y Aplicación;MAESTRÍA;0.93
